Creation_Time,Sensor_Time,Arrival_Time,x,y,z
1585401053000,1585401,1398347059041,0.089782566,0.12928689,9.408015
1585411032000,1585413,1398347059053,0.089782566,0.12330139,9.398438
1585421103000,1585421,1398347059061,0.094570965,0.1376666,9.423578
1585431052000,1585431,1398347059071,0.11611878,0.11851298,9.41041
1585441031000,1585445,1398347059085,0.090979666,0.11133038,9.400833
1585451010000,1585451,1398347059091,0.08619126,0.11611878,9.39365
1585461051000,1585464,1398347059103,0.08619126,0.11611878,9.39365
1585471060000,1585471,1398347059111,0.08499416,0.12210429,9.387665
1585481040000,1585481,1398347059121,0.10534488,0.12808979,9.412804
1585491019000,1585491,1398347059131,0.08020575,0.1400608,9.387665
1585501090000,1585501,1398347059141,0.075417355,0.1316811,9.3733
1585511038000,1585513,1398347059153,0.10414778,0.12330139,9.372103
1585521109000,1585521,1398347059161,0.10055647,0.12090719,9.397242
1585531058000,1585531,1398347059171,0.076614454,0.11492168,9.3733
1585541556000,1585542,1398347059181,0.092176765,0.12210429,9.397242
1585551077000,1585551,1398347059191,0.09816227,0.12689269,9.3733
1585561514000,1585561,1398347059201,0.089782566,0.12090719,9.385271
1585571066000,1585571,1398347059211,0.079008654,0.12090719,9.391256
1585581046000,1585581,1398347059221,0.08619126,0.1400608,9.390059
1585591544000,1585592,1398347059231,0.08619126,0.1400608,9.390059
1585601065000,1585601,1398347059241,0.094570965,0.107739076,9.421184
1585611777000,1585612,1398347059252,0.092176765,0.11851298,9.405622
1585621085000,1585621,1398347059261,0.10175357,0.1388637,9.411607
1585631033000,1585631,1398347059271,0.093373865,0.108936176,9.417592
1585641104000,1585642,1398347059281,0.110133275,0.12569559,9.409213
1585651022000,1585651,1398347059291,0.077811554,0.12090719,9.424775
1585661063000,1585661,1398347059301,0.08020575,0.14724341,9.414001
1585671103000,1585671,1398347059311,0.075417355,0.1328782,9.394848
1585681052000,1585681,1398347059321,0.075417355,0.1328782,9.405622
1585691001000,1585691,1398347059331,0.09696517,0.12330139,9.378088
1585701041000,1585701,1398347059341,0.094570965,0.12449849,9.388862
1585711020000,1585711,1398347059351,0.10414778,0.12689269,9.41041
1585721060000,1585721,1398347059361,0.10414778,0.12689269,9.41041
1585731040000,1585731,1398347059371,0.08738836,0.1316811,9.406818
1585741019000,1585741,1398347059381,0.08738836,0.1328782,9.408015
1585751059000,1585751,1398347059391,0.09816227,0.10654198,9.412804
1585761069000,1585762,1398347059401,0.08738836,0.12928689,9.406818
1585771048000,1585771,1398347059411,0.10055647,0.1316811,9.41041
1585781546000,1585782,1398347059421,0.074220255,0.12808979,9.404425
1585791037000,1585791,1398347059431,0.08379706,0.110133275,9.391256
1585801016000,1585801,1398347059441,0.075417355,0.12330139,9.384073
1585811606000,1585812,1398347059451,0.077811554,0.1316811,9.378088
1585821066000,1585821,1398347059461,0.092176765,0.11133038,9.388862
1585831809000,1585832,1398347059472,0.079008654,0.1340753,9.396045
1585841025000,1585841,1398347059481,0.07182605,0.1448492,9.387665
1585851035000,1585851,1398347059491,0.08738836,0.15203181,9.428367
1585861075000,1585861,1398347059501,0.08738836,0.15203181,9.428367
1585871054000,1585871,1398347059511,0.089782566,0.12569559,9.400833
1585881095000,1585881,1398347059521,0.092176765,0.1376666,9.379285
1585891135000,1585891,1398347059531,0.08140286,0.11731588,9.408015
1585901022000,1585901,1398347059541,0.09935937,0.11731588,9.416395
1585911063000,1585911,1398347059551,0.08140286,0.12808979,9.411607
1585921042000,1585921,1398347059561,0.06464344,0.11611878,9.392453
1585931021000,1585931,1398347059571,0.095768064,0.12689269,9.424775
1585941031000,1585941,1398347059581,0.094570965,0.1316811,9.415198
1585951376000,1585951,1398347059591,0.08738836,0.1400608,9.398438
1585961081000,1585961,1398347059601,0.08379706,0.1316811,9.404425
1585971304000,1585971,1398347059611,0.08738836,0.11731588,9.414001
1585981589000,1585982,1398347059622,0.090979666,0.1400608,9.396045
1585991110000,1585991,1398347059631,0.090979666,0.1400608,9.396045
1586001731000,1586002,1398347059641,0.075417355,0.1352724,9.425972
1586011008000,1586011,1398347059651,0.08020575,0.130484,9.427169
1586021109000,1586021,1398347059661,0.08619126,0.1328782,9.412804
1586031607000,1586032,1398347059672,0.11851298,0.11492168,9.40203
1586041098000,1586041,1398347059681,0.08259996,0.12928689,9.370906
1586051688000,1586052,1398347059691,0.08499416,0.12808979,9.41041
1586061087000,1586061,1398347059701,0.09935937,0.1436521,9.39365
1586071036000,1586071,1398347059711,0.10534488,0.12808979,9.387665
1586081076000,1586081,1398347059721,0.11133038,0.12928689,9.374496
1586091086000,1586091,1398347059731,0.11133038,0.14604631,9.39365
1586101065000,1586101,1398347059741,0.088585466,0.12090719,9.397242
1586111044000,1586111,1398347059751,0.088585466,0.11252748,9.391256
1586121054000,1586121,1398347059761,0.088585466,0.11252748,9.391256
1586131095000,1586131,1398347059771,0.06943185,0.130484,9.397242
1586141043000,1586141,1398347059781,0.079008654,0.12449849,9.400833
1586151022000,1586151,1398347059791,0.077811554,0.12449849,9.390059
1586161093000,1586161,1398347059801,0.077811554,0.12569559,9.404425
1586171042000,1586171,1398347059811,0.08259996,0.1388637,9.399636
1586181265000,1586181,1398347059821,0.06943185,0.12928689,9.399636
1586191367000,1586192,1398347059831,0.10534488,0.10654198,9.390059
1586201071000,1586203,1398347059843,0.10175357,0.110133275,9.415198
1586211051000,1586211,1398347059851,0.09696517,0.107739076,9.39365
1586221121000,1586221,1398347059861,0.089782566,0.1340753,9.378088
1586231009000,1586231,1398347059871,0.08140286,0.12808979,9.386468
1586241049000,1586241,1398347059881,0.08020575,0.095768064,9.386468
1586251090000,1586251,1398347059891,0.089782566,0.12569559,9.399636
1586261099000,1586261,1398347059901,0.089782566,0.12569559,9.399636
1586271170000,1586271,1398347059911,0.10295067,0.1328782,9.408015
1586281058000,1586281,1398347059921,0.10654198,0.1352724,9.41041
1586291037000,1586291,1398347059931,0.09935937,0.11851298,9.3733
1586301108000,1586301,1398347059941,0.089782566,0.12569559,9.379285
1586311087000,1586311,1398347059951,0.08379706,0.12330139,9.396045
1586321097000,1586321,1398347059961,0.10295067,0.1328782,9.392453
1586331076000,1586331,1398347059971,0.11252748,0.1340753,9.372103
1586341055000,1586341,1398347059981,0.10175357,0.11851298,9.391256
1586351004000,1586351,1398347059991,0.09696517,0.1412579,9.398438
1586361014000,1586361,1398347060001,0.09935937,0.12808979,9.392453
1586370993000,1586371,1398347060011,0.095768064,0.11492168,9.415198
1586381033000,1586381,1398347060021,0.09935937,0.11851298,9.41041
1586391043000,1586391,1398347060031,0.09935937,0.11851298,9.41041
1586401022000,1586401,1398347060041,0.090979666,0.1328782,9.394848
1586411063000,1586411,1398347060051,0.08499416,0.110133275,9.394848
1586421164000,1586421,1398347060061,0.08020575,0.12808979,9.411607
1586431113000,1586431,1398347060071,0.093373865,0.12330139,9.400833
1586441214000,1586441,1398347060081,0.079008654,0.12449849,9.390059
1586451071000,1586451,1398347060091,0.10175357,0.14844051,9.388862
1586461051000,1586461,1398347060101,0.09816227,0.1364695,9.404425
1586471152000,1586471,1398347060111,0.10295067,0.12330139,9.412804
1586481070000,1586482,1398347060121,0.08738836,0.12808979,9.392453
1586491141000,1586491,1398347060131,0.10055647,0.11851298,9.412804
1586501059000,1586501,1398347060141,0.090979666,0.092176765,9.399636
1586511038000,1586511,1398347060151,0.08379706,0.108936176,9.400833
1586521048000,1586521,1398347060161,0.08379706,0.108936176,9.400833
1586530997000,1586531,1398347060171,0.08738836,0.11971009,9.385271
1586541129000,1586541,1398347060181,0.07062895,0.11851298,9.396045
1586551047000,1586551,1398347060191,0.06703765,0.11971009,9.387665
1586561057000,1586561,1398347060201,0.07062895,0.11971009,9.369708
1586571066000,1586571,1398347060211,0.08259996,0.11971009,9.376891
1586581046000,1586581,1398347060221,0.10055647,0.1376666,9.385271
1586591025000,1586591,1398347060231,0.10295067,0.1364695,9.405622
1586601096000,1586601,1398347060241,0.08499416,0.14604631,9.387665
1586611228000,1586611,1398347060251,0.08259996,0.1376666,9.396045
1586621024000,1586621,1398347060261,0.079008654,0.12210429,9.388862
1586631033000,1586631,1398347060271,0.08379706,0.12090719,9.391256
1586641104000,1586641,1398347060281,0.088585466,0.12689269,9.396045
1586651053000,1586651,1398347060291,0.088585466,0.12689269,9.396045
1586661276000,1586661,1398347060301,0.08619126,0.1400608,9.399636
1586671073000,1586671,1398347060311,0.061052144,0.12808979,9.39365
1586681082000,1586681,1398347060321,0.08140286,0.12928689,9.396045
1586691001000,1586691,1398347060331,0.07062895,0.12449849,9.394848
1586701041000,1586701,1398347060341,0.06943185,0.142455,9.376891
1586711051000,1586711,1398347060351,0.09696517,0.12928689,9.396045
1586721030000,1586721,1398347060361,0.089782566,0.1328782,9.398438
1586730979000,1586731,1398347060371,0.10055647,0.1352724,9.400833
1586741080000,1586741,1398347060381,0.09816227,0.1376666,9.403227
1586751059000,1586751,1398347060391,0.095768064,0.108936176,9.397242
1586761130000,1586761,1398347060401,0.10654198,0.1328782,9.396045
1586771018000,1586771,1398347060411,0.108936176,0.1604115,9.398438
1586781088000,1586781,1398347060421,0.11133038,0.1352724,9.387665
1586791007000,1586791,1398347060431,0.11133038,0.1352724,9.387665
1586801047000,1586801,1398347060441,0.090979666,0.1340753,9.391256
1586811026000,1586811,1398347060451,0.08738836,0.1436521,9.408015
1586821066000,1586821,1398347060461,0.10414778,0.12928689,9.417592
1586831168000,1586831,1398347060471,0.09935937,0.1364695,9.39365
1586841025000,1586841,1398347060481,0.11133038,0.1364695,9.398438
1586851035000,1586851,1398347060491,0.11252748,0.107739076,9.388862
1586861106000,1586861,1398347060501,0.092176765,0.130484,9.375694
1586871024000,1586871,1398347060511,0.08619126,0.11372458,9.408015
1586881095000,1586881,1398347060521,0.095768064,0.11372458,9.387665
1586891074000,1586891,1398347060531,0.09935937,0.12210429,9.400833
1586901053000,1586901,1398347060541,0.095768064,0.142455,9.41041
1586911032000,1586911,1398347060551,0.076614454,0.1352724,9.403227
1586921103000,1586921,1398347060561,0.076614454,0.1352724,9.403227
1586931113000,1586931,1398347060571,0.06584055,0.14724341,9.400833
1586941062000,1586941,1398347060581,0.093373865,0.130484,9.409213
1586951010000,1586951,1398347060591,0.090979666,0.11492168,9.380483
1586961112000,1586961,1398347060601,0.088585466,0.142455,9.376891
1586971060000,1586971,1398347060611,0.08020575,0.11731588,9.397242
1586981101000,1586981,1398347060621,0.077811554,0.12330139,9.382876
1586991049000,1586991,1398347060631,0.08499416,0.11851298,9.384073
1587001059000,1587001,1398347060641,0.088585466,0.10654198,9.387665
1587011008000,1587011,1398347060651,0.08738836,0.11492168,9.394848
1587021048000,1587021,1398347060661,0.10055647,0.12210429,9.399636
1587031058000,1587031,1398347060671,0.092176765,0.10654198,9.399636
1587041129000,1587041,1398347060681,0.092176765,0.11492168,9.414001
1587051138000,1587051,1398347060691,0.092176765,0.11492168,9.414001
1587061057000,1587061,1398347060701,0.09816227,0.1364695,9.403227
1587071066000,1587071,1398347060711,0.093373865,0.1376666,9.414001
1587081259000,1587082,1398347060721,0.095768064,0.12689269,9.396045
1587091422000,1587092,1398347060731,0.08619126,0.12210429,9.397242
1587101279000,1587101,1398347060741,0.08738836,0.11611878,9.42238
1587110983000,1587111,1398347060751,0.08140286,0.110133275,9.41041
1587121115000,1587121,1398347060761,0.088585466,0.10654198,9.387665
1587131003000,1587131,1398347060771,0.10654198,0.12210429,9.397242
1587141104000,1587141,1398347060781,0.094570965,0.12689269,9.421184
1587151084000,1587151,1398347060791,0.08259996,0.12689269,9.419987
1587161063000,1587161,1398347060801,0.09696517,0.1328782,9.403227
1587171042000,1587171,1398347060811,0.08020575,0.11851298,9.405622
1587181082000,1587181,1398347060821,0.08020575,0.11851298,9.405622
1587191001000,1587191,1398347060831,0.077811554,0.12689269,9.396045
1587201041000,1587201,1398347060841,0.08259996,0.11731588,9.384073
1587210990000,1587211,1398347060851,0.10295067,0.110133275,9.390059
1587221091000,1587221,1398347060861,0.10654198,0.11851298,9.405622
1587231009000,1587231,1398347060871,0.12569559,0.11492168,9.39365
1587241049000,1587241,1398347060881,0.10414778,0.11133038,9.394848
1587251029000,1587251,1398347060891,0.093373865,0.12689269,9.39365
1587261069000,1587261,1398347060901,0.10175357,0.1340753,9.392453
1587271048000,1587271,1398347060911,0.09816227,0.11851298,9.376891
1587281058000,1587281,1398347060921,0.08619126,0.11492168,9.400833
1587291068000,1587291,1398347060931,0.09696517,0.1400608,9.408015
1587301077000,1587301,1398347060941,0.093373865,0.1412579,9.399636
1587311270000,1587311,1398347060951,0.10654198,0.11372458,9.411607
1587321189000,1587324,1398347060964,0.10654198,0.11372458,9.411607
1587331015000,1587331,1398347060971,0.10175357,0.1316811,9.406818
1587341055000,1587343,1398347060982,0.108936176,0.1328782,9.386468
1587351035000,1587351,1398347060991,0.092176765,0.11731588,9.396045
1587361044000,1587361,1398347061001,0.08619126,0.1352724,9.375694
1587371054000,1587371,1398347061011,0.088585466,0.1400608,9.397242
1587381064000,1587381,1398347061021,0.090979666,0.1352724,9.399636
1587391043000,1587394,1398347061033,0.09935937,0.1400608,9.397242
1587401053000,1587401,1398347061041,0.094570965,0.142455,9.414001
1587411032000,1587411,1398347061051,0.077811554,0.1412579,9.394848
1587421103000,1587421,1398347061061,0.077811554,0.12689269,9.40203
1587431082000,1587432,1398347061072,0.092176765,0.1340753,9.400833
1587441031000,1587443,1398347061083,0.11851298,0.11851298,9.416395
1587450980000,1587451,1398347061091,0.11851298,0.11851298,9.416395
1587461051000,1587461,1398347061101,0.10055647,0.11611878,9.417592
1587471060000,1587471,1398347061111,0.08619126,0.12330139,9.394848
1587481070000,1587482,1398347061122,0.089782566,0.130484,9.40203
1587491080000,1587491,1398347061131,0.10175357,0.107739076,9.41041
1587501059000,1587501,1398347061141,0.092176765,0.10534488,9.428367
1587511038000,1587511,1398347061151,0.093373865,0.11133038,9.392453
1587521079000,1587521,1398347061161,0.095768064,0.10654198,9.390059
1587531119000,1587531,1398347061171,0.077811554,0.11252748,9.400833
1587541190000,1587541,1398347061181,0.08738836,0.12090719,9.398438
1587551047000,1587551,1398347061191,0.10295067,0.1340753,9.386468
1587561087000,1587561,1398347061201,0.088585466,0.12928689,9.404425
1587571005000,1587571,1398347061211,0.074220255,0.1376666,9.41041
1587581290000,1587581,1398347061221,0.074220255,0.1376666,9.41041
1587591086000,1587591,1398347061231,0.092176765,0.130484,9.40203
1587601126000,1587601,1398347061241,0.09816227,0.11252748,9.414001
1587611289000,1587611,1398347061251,0.095768064,0.11492168,9.390059
1587621237000,1587621,1398347061261,0.08499416,0.12090719,9.39365
1587631033000,1587631,1398347061271,0.073023155,0.12569559,9.411607
1587641013000,1587641,1398347061281,0.06703765,0.12330139,9.400833
1587651022000,1587651,1398347061291,0.08020575,0.12928689,9.400833
1587661093000,1587661,1398347061301,0.08499416,0.11611878,9.416395
1587671042000,1587671,1398347061311,0.09935937,0.12210429,9.423578
1587681113000,1587681,1398347061321,0.11492168,0.12330139,9.425972
1587691031000,1587691,1398347061331,0.08738836,0.12330139,9.415198
1587701010000,1587701,1398347061341,0.08738836,0.12330139,9.409213
1587711081000,1587711,1398347061351,0.10295067,0.11492168,9.400833
1587721060000,1587721,1398347061361,0.10295067,0.11492168,9.400833
1587731070000,1587731,1398347061371,0.10414778,0.11611878,9.41879
1587741568000,1587742,1398347061381,0.09696517,0.11133038,9.41879
1587756522000,1587757,1398347061396,0.088585466,0.12090719,9.390059
1587761099000,1587761,1398347061401,0.088585466,0.12090719,9.390059
1587771231000,1587771,1398347061411,0.076614454,0.11971009,9.390059
1587781302000,1587782,1398347061421,0.08379706,0.1436521,9.396045
