TIMESTAMP,U10,V10,U100,V100,TARGETVAR
20120306 23:00,-5.310895219,1.906021148,-7.676956037,2.674747745,0.29113804
20120307 0:00,-5.301597427,2.294885351,-7.503559355,3.16116909,0.40597687
20120307 1:00,-5.697955802,2.135296022,-8.0011829,2.902254471,0.4727939
20120307 2:00,-5.392625877,2.126882412,-7.518072185,2.835474376,0.32337186
20120307 3:00,-5.160959465,2.390859429,-7.180547536,3.187474128,0.23710177
20120307 4:00,-5.056335925,2.606984038,-7.04344855,3.503899438,0.22544873
20120307 5:00,-5.101174585,2.752118812,-7.153780591,3.73856594,0.21304388
20120307 6:00,-5.453478345,2.845720224,-7.772031737,3.945771468,0.23183911
20120307 7:00,-5.912540819,2.832573958,-8.68537213,4.056239475,0.33775021
20120307 8:00,-5.922682897,2.392962831,-9.337571596,3.635587289,0.57156281
20120307 9:00,-5.19298708,1.847129876,-9.370867064,3.126311051,0.60558218
20120307 10:00,-4.898333026,1.605764437,-9.254006499,2.891020436,0.60295083
20120307 11:00,-5.263447832,1.622591657,-9.752132818,2.890396323,0.32797669
20120307 12:00,-5.538885317,1.129869616,-10.18627961,1.946737412,0.28437176
20120307 13:00,-5.36913896,1.072026047,-9.944724252,1.911787082,0.26820787
20120307 14:00,-5.209534681,1.0746553,-9.715573088,1.933631038,0.27779343
20120307 15:00,-5.102775966,0.959494012,-9.544525781,1.698964536,0.28033079
20120307 16:00,-4.805452944,0.752834714,-9.118213217,1.286425819,0.25495724
20120307 17:00,-4.323437346,0.661862555,-8.428801169,1.101688361,0.37552861
20120307 18:00,-3.988748774,0.681319028,-7.954830386,1.136638691,0.43229019
20120307 19:00,-3.735196826,0.751257162,-7.540922016,1.267078315,0.39789493
20120307 20:00,-3.492320749,0.721283676,-7.057811301,1.214028707,0.09613758
20120307 21:00,-3.708507147,0.668172762,-6.87174839,1.034908266,0.12949911
20120307 22:00,-5.687813724,0.528296495,-8.143504706,0.751560947,0.07630862
20120307 23:00,-4.652254188,0.380532467,-6.49439975,0.561206471,0.05958087
20120308 0:00,-3.856901761,0.625053011,-5.27226021,0.746568043,0
20120308 1:00,-3.597492472,0.948978671,-4.853006979,1.171019982,0
20120308 2:00,-2.487385629,1.155993779,-3.312377412,1.377345779,0.0137117
20120308 3:00,-1.73134285,1.656836782,-2.269140591,2.089521469,0.10891833
20120308 4:00,-1.668801619,2.085653791,-2.196156946,2.657503563,0.177145
20120308 5:00,-1.568937396,2.470587414,-2.044669882,3.208487225,0.26360304
20120308 6:00,-1.704611517,2.646120962,-2.243994966,3.496288265,0.25758856
20120308 7:00,-1.925018918,2.478219307,-2.567208254,3.386091533,0.10976412
20120308 8:00,-2.032952978,1.562392101,-3.458958012,2.76652799,0.13194249
20120308 9:00,-2.4334186,0.763905256,-5.42951645,1.671008347,0.07433512
20120308 10:00,-2.918617502,0.589325695,-6.313906512,1.127644673,0.03120008
20120308 11:00,-2.77336045,0.507282841,-6.206577621,1.049686346,0.00497486
20120308 12:00,-2.54992686,0.275941073,-6.111514889,0.631173224,0
20120308 13:00,-1.887191561,0.145721892,-4.833994432,0.273033844,0
20120308 14:00,-2.037492261,0.053185185,-4.163035536,-0.038799462,0.00666937
20120308 15:00,-2.048083921,-0.248274604,-3.636204009,-0.42741879,0.03363758
20120308 16:00,-1.953263345,-0.71525108,-3.060921153,-0.750975153,0.05018325
20120308 17:00,-1.693515492,-1.000016102,-2.416947807,-0.745699777,0.00327155
20120308 18:00,-1.35861729,-1.238989764,-1.568129606,-0.654846088,0
20120308 19:00,-0.633340761,-1.333911438,0.017884749,-0.676533743,0.02800195
20120308 20:00,0.372866942,-1.805180854,1.937538627,-0.977230146,0
20120308 21:00,0.932207464,-1.307676804,3.107730193,-1.388123281,0
20120308 22:00,1.498104728,-1.21847905,3.33588075,-1.760916482,0
20120308 23:00,2.25868679,-1.07395007,3.170900912,-1.453186245,0.02781693
20120309 0:00,2.975389118,-0.574061053,3.997026719,-0.743941319,0.04144347
20120309 1:00,3.782328951,0.651257942,5.102627516,0.895629201,0.11286533
20120309 2:00,3.813128802,1.383769409,5.127808665,1.870928277,0.19218118
20120309 3:00,3.734230555,2.005305769,5.029653575,2.713539741,0.1917113
20120309 4:00,3.736340133,2.100751937,5.056376426,2.831785164,0.21107038
20120309 5:00,3.860805282,2.16551898,5.276839954,2.944163447,0.32384174
20120309 6:00,4.054886532,2.325353437,5.639140157,3.191485934,0.22901982
20120309 7:00,4.173022945,2.740468519,6.011718379,3.887870235,0.25307771
20120309 8:00,3.315690121,3.127555758,5.350841698,5.06174941,0.20618363
20120309 9:00,2.191706537,2.741604783,4.381110517,5.495917716,0.216521
20120309 10:00,1.825061742,2.961661227,3.424226861,5.694046497,0.08382671
20120309 11:00,1.601446389,2.92189199,2.849171645,5.37586702,0.05798327
20120309 12:00,1.347031186,2.610176924,2.478649027,5.072581051,0.10459543
20120309 13:00,1.109914529,2.211348291,2.155919201,4.686703814,0.09237853
20120309 14:00,1.322138156,2.498823061,2.231462647,4.509786999,0.09717132
20120309 15:00,1.258850792,3.038548418,1.895371395,5.066262594,0.18851611
20120309 16:00,0.9217401,3.108996781,1.342413923,5.255365006,0.32290198
20120309 17:00,0.726393104,3.710459144,0.975488611,5.734213835,0.14876421
20120309 18:00,0.549188485,3.290420252,0.753997281,5.076642917,0.08288694
20120309 19:00,0.551298063,2.67191393,0.857291382,4.559432023,0.06954234
20120309 20:00,0.384641338,2.12953729,0.70157938,4.186191701,0.05450616
20120309 21:00,0.106598853,1.754570199,0.16558064,3.726749564,0.06662908
20120309 22:00,-0.198868157,2.698048,-0.301041465,3.711404738,0.01653393
20120309 23:00,-0.371009787,2.67683774,-0.474740002,3.617981828,0
20120310 0:00,-0.4115137,2.560938821,-0.528185706,3.431136007,0.00780002
20120310 1:00,-1.063991382,2.663096825,-1.436135366,3.508125374,0.01117729
20120310 2:00,-0.913671168,2.437969523,-1.222031956,3.177915471,0.07038812
20120310 3:00,-0.647152506,2.240622353,-0.876587799,2.897565076,0.13081477
20120310 4:00,-0.303168212,2.339115548,-0.416355427,3.00865556,0.21407762
20120310 5:00,-0.220476724,2.438330304,-0.315241044,3.131117511,0.24217648
20120310 6:00,-0.317308764,2.596713134,-0.444782603,3.353298479,0.26520063
20120310 7:00,-0.67543361,2.684022119,-0.934881501,3.526932031,0.2542994
20120310 8:00,-0.855571944,2.478737769,-1.365247346,3.767919656,0.27563199
20120310 9:00,-0.565998034,1.894994219,-1.628288678,4.723997602,0.24424396
20120310 10:00,-0.63916002,2.079714057,-1.806408322,5.241399345,0.07659055
20120310 11:00,-0.780258135,1.927464503,-2.106153095,4.846022189,0.03599286
20120310 12:00,-0.889386307,1.554417019,-2.433245532,4.090257006,0.04492059
20120310 13:00,-1.1494495,1.49705285,-2.665700662,3.45126804,0.03768443
20120310 14:00,-1.335428497,1.41587714,-2.950332254,3.177478107,0.01118316
20120310 15:00,-1.452856558,1.359595315,-3.204377645,3.047580966,0
20120310 16:00,-1.59456948,1.352379696,-3.206176833,2.744925001,0
20120310 17:00,-1.757800633,1.205181076,-3.294337061,2.38628643,0
20120310 18:00,-1.960994215,0.867850904,-3.481092808,1.834770287,0
20120310 19:00,-2.103629347,0.701170113,-3.455904172,1.385159981,0
20120310 20:00,-2.056904045,0.655711715,-3.101104235,1.2850036,0
20120310 21:00,-1.532474013,0.08134847,-3.376380048,0.768476585,0
20120310 22:00,-1.542003516,-0.01137223,-2.802079137,0.097122675,0
20120310 23:00,-1.30683999,0.022541178,-1.721486633,-0.009594168,0
20120311 0:00,0.089693207,0.25163707,0.169100451,0.251512206,0
20120311 1:00,0.629041865,1.96393146,0.817058638,2.490135339,0
20120311 2:00,0.458035501,2.082424843,0.581202976,2.64066616,0.01681292
20120311 3:00,0.218877456,1.941589273,0.258127168,2.447862986,0.07536885
20120311 4:00,0.2013169,2.165410108,0.223548767,2.740676362,0.16314256
20120311 5:00,0.155324969,2.555999407,0.165746066,3.281453179,0.27431632
20120311 6:00,-0.087177944,2.885546661,-0.161458507,3.772224894,0.33417911
20120311 7:00,-0.487725858,3.197140372,-0.733808461,4.309908612,0.31303448
20120311 8:00,-0.795035583,3.322416204,-1.374283027,5.412598423,0.2515741
20120311 9:00,-1.079767451,3.172404379,-2.247000586,6.193090416,0.16098111
20120311 10:00,-1.320179821,2.99805553,-2.729549917,5.916773568,0.09284841
20120311 11:00,-1.352792281,2.426733899,-3.044884292,5.266191734,0.05958087
20120311 12:00,-1.327287665,1.811525829,-3.370024483,4.504258336,0.07668452
20120311 13:00,-1.476970497,1.432506591,-3.932052526,3.824807578,0.10920026
20120311 14:00,-1.674317695,1.12091288,-4.535884309,3.077824158,0.10421953
20120311 15:00,-1.841979191,0.872356053,-5.055076423,2.377237224,0.14293769
20120311 16:00,-1.938980356,0.690027851,-5.361637174,1.823056978,0.18842214
20120311 17:00,-1.952777935,0.542010864,-5.428729594,1.403942057,0.21276195
20120311 18:00,-1.924764668,0.410750517,-5.378668327,1.085352855,0.18184381
20120311 19:00,-1.847414601,0.265127336,-5.144360951,0.742534377,0.20834507
20120311 20:00,-1.879190845,0.098358871,-5.221259187,0.323419456,0.16502208
20120311 21:00,-1.978700661,-0.082772428,-5.280610174,-0.180240172,0.12160511
20120311 22:00,-2.694502361,-0.180519495,-4.685552016,-0.399334688,0.09745325
20120311 23:00,-2.67276072,-0.022528317,-3.704454393,-0.136936785,0.06296401
20120312 0:00,-2.191517872,0.196903873,-2.889023439,0.133193865,0.15834978
20120312 1:00,-2.269290625,0.535018805,-2.978040274,0.59139204,0.07668452
20120312 2:00,-1.758828546,0.372664295,-2.270891151,0.356622003,0.00769429
20120312 3:00,-1.53171618,0.24777621,-1.959039458,0.183811893,0
20120312 4:00,-1.515710166,0.064607019,-1.928549669,-0.06741625,0.13203646
20120312 5:00,-1.440871234,-0.223014024,-1.817823597,-0.444016434,0.28719105
20120312 6:00,-1.131133226,-0.390666817,-1.394176013,-0.664748675,0.1940607
20120312 7:00,-0.719735398,-0.26653563,-0.86996562,-0.499199494,0.13617141
20120312 8:00,-0.54280405,0.352228063,-0.771007535,0.13298539,0.16596184
20120312 9:00,-1.579734223,0.342009947,-1.44017815,-0.139057416,0.17902452
20120312 10:00,-1.829774123,-1.060142641,-1.994343423,-1.784383926,0.37327318
20120312 11:00,-1.40323547,-1.484762129,-1.091417766,-2.676510068,0.47598909
20120312 12:00,-1.238849377,-1.493088001,-0.513716516,-2.527418993,0.40221783
20120312 13:00,-1.368195277,-1.631600241,-0.511041973,-3.257384387,0.32384174
20120312 14:00,-1.132431011,-1.971068762,0.09179998,-3.759840673,0.24358612
20120312 15:00,-0.780731291,-2.214789752,0.739039343,-3.776782841,0.10882436
20120312 16:00,-0.667391405,-2.29956227,0.537378814,-4.559510986,0.06813269
20120312 17:00,-0.332995484,-2.495220269,0.52026174,-5.186855251,0.03401936
20120312 18:00,-0.253398007,-2.420287418,0.509563569,-5.65736345,0.03486515
20120312 19:00,-0.229172688,-2.350274401,0.486562501,-5.860669462,0.14425336
20120312 20:00,-0.314826495,-2.343083875,0.248528189,-6.20338531,0.31482003
20120312 21:00,-0.307904975,-2.416502931,-0.022670453,-6.620646696,0.3625599
20120312 22:00,-0.06002805,-3.180212491,0.265110355,-5.884388496,0.20843906
20120312 23:00,0.132476717,-3.328564398,0.312182309,-4.940951789,0.06775679
20120313 0:00,0.612657148,-3.523087051,0.877580662,-4.869794685,0.1125834
20120313 1:00,0.84244489,-4.179225362,1.24435089,-5.738556312,0.10995207
20120313 2:00,1.068235501,-3.96295034,1.497083107,-5.385374294,0.09303637
20120313 3:00,0.927000222,-3.747507145,1.274655885,-5.065120523,0.01699206
20120313 4:00,0.75510202,-3.638953721,1.023639046,-4.928096522,0
20120313 5:00,0.72072238,-3.552027799,0.995621221,-4.839402692,0.05995677
20120313 6:00,0.540926152,-3.549948231,0.786345223,-4.944029545,0.08335683
20120313 7:00,0.189231723,-3.207235504,0.378657281,-5.17877609,0.08476647
20120313 8:00,-0.378032343,-2.164124436,-0.609971682,-5.334388619,0.02010796
20120313 9:00,-0.954588204,-2.236909299,-1.87534814,-6.154408223,0.02753501
20120313 10:00,-1.226373199,-2.317596519,-2.598665456,-6.56070032,0.12038342
20120313 11:00,-1.396877632,-2.52305779,-3.013786698,-6.96911682,0.25166807
20120313 12:00,-1.436367759,-2.862027296,-3.062960839,-7.448169723,0.28098862
20120313 13:00,-1.41731958,-3.13195516,-2.929733223,-7.743461757,0.19885349
20120313 14:00,-1.356922914,-3.324523112,-2.721029017,-7.942624549,0.28888262
20120313 15:00,-1.291415762,-3.396892062,-2.537483675,-7.994672426,0.31679353
20120313 16:00,-1.111154945,-3.203492282,-2.205272323,-7.784356517,0.54637721
20120313 17:00,-1.001047178,-2.966421585,-1.938245298,-7.521461631,0.66168592
20120313 18:00,-0.968990486,-2.857868161,-1.874776348,-7.349916079,0.58556526
20120313 19:00,-0.988967844,-2.834992918,-1.939388883,-7.346729474,0.51903016
20120313 20:00,-1.140424098,-2.916511965,-2.24358241,-7.427987894,0.58330984
20120313 21:00,-1.284446916,-2.925246148,-2.515755566,-7.309021319,0.63969551
20120313 22:00,-1.318361966,-3.442642547,-2.22642864,-7.096049906,0.64589792
20120313 23:00,-1.437761528,-4.071087851,-2.049744805,-7.089676697,0.64317263
20120314 0:00,-1.350883248,-4.531088187,-1.802730512,-6.793853562,0.5790809
20120314 1:00,-0.160116328,-4.591244806,-0.088587492,-6.535520655,0.63086175
20120314 2:00,0.3289445,-5.021761404,0.576438281,-7.141907347,0.60830748
20120314 3:00,0.634782349,-5.740526184,0.994173844,-8.297816252,0.5664881
20120314 4:00,0.321018824,-5.456401724,0.542926991,-8.055261576,0.59035803
20120314 5:00,-0.014656864,-4.933513749,0.0807023,-7.579210281,0.68875105
20120314 6:00,-0.545677153,-5.127741065,-0.692368494,-7.923919728,0.6058641
20120314 7:00,-1.399319076,-4.381759718,-2.219443313,-7.705519874,0.51668076
20120314 8:00,-2.114494778,-4.175573608,-3.700295664,-7.882152014,0.30955737
20120314 9:00,-1.908427203,-3.830005687,-3.424116412,-7.647145719,0.76205244
20120314 10:00,-2.067873154,-3.88072747,-3.738429201,-7.905803611,0.63255332
20120314 11:00,-2.341075867,-4.335986401,-4.125542379,-8.508164499,0.36687106
20120314 12:00,-2.279535324,-4.521141528,-4.038297469,-8.794499792,0
20120314 13:00,-2.169042077,-4.702997678,-3.78465167,-8.977170637,0
20120314 14:00,-1.971366394,-5.034132571,-3.315493609,-9.337480074,0.3029761
20120314 15:00,-1.915420446,-5.145060698,-3.153714968,-9.40239616,0.56620617
20120314 16:00,-1.728467737,-5.319081775,-2.837091055,-9.53021543,0.72032702
20120314 17:00,-1.612379895,-5.241143425,-2.571311859,-9.281118822,0.74560659
20120314 18:00,-2.499589386,-5.488566758,-3.870741018,-9.701815315,0.76242832
20120314 19:00,-2.592832633,-5.932279267,-4.221454002,-10.35600843,0.75876327
20120314 20:00,-2.129879913,-5.838670773,-3.531005871,-10.29763427,0.84212008
20120314 21:00,-1.6240353,-6.346713348,-2.533756102,-11.00164671,0.39751902
20120314 22:00,-1.285096099,-6.514548842,-1.888374879,-10.75707913,0.2208439
20120314 23:00,-1.212366367,-6.234135732,-1.780329858,-10.39324711,0.2665163
20120315 0:00,-1.004900143,-6.783003158,-1.434239121,-10.67404692,0.47326378
20120315 1:00,2.296906935,-6.809299336,3.209941594,-10.30725041,0.58406163
20120315 2:00,2.842097839,-6.569250931,4.014858158,-9.73006381,0.68320645
20120315 3:00,3.223399264,-6.199686074,4.612280663,-9.006481697,0.71130531
20120315 4:00,3.530507478,-5.794683492,5.157077864,-8.368428144,0.84841648
20120315 5:00,3.216755096,-5.179585819,4.80323534,-7.462245179,0.78874163
20120315 6:00,3.060617146,-4.47631571,4.512543181,-6.455316916,0.69363781
20120315 7:00,3.363665035,-3.151197885,5.161588604,-4.758388306,0.75378253
20120315 8:00,3.035147835,-1.355686436,5.953975334,-2.686288404,0.7042571
20120315 9:00,2.979410647,-0.560868868,6.713784493,-1.331474035,0.5731604
20120315 10:00,2.928102904,-0.244882478,6.724309554,-0.613663788,0.25702471
20120315 11:00,2.504721749,-0.434727438,6.398533859,-0.925869268,0.17188234
20120315 12:00,2.206841546,-0.818636136,5.975025455,-1.72763393,0.19885349
20120315 13:00,1.966913253,-1.240091949,5.509416808,-2.74663064,0.11822197
20120315 14:00,2.090199484,-1.566203403,5.465812984,-3.394129064,0.11606052
20120315 15:00,2.167714778,-1.867845952,5.073879763,-3.753034188,0.15487266
20120315 16:00,2.126373288,-1.852658355,5.130514615,-3.926190168,0.15647026
20120315 17:00,2.650893447,-1.765329673,5.852734271,-3.470737468,0.22187764
20120315 18:00,2.796326904,-2.038706416,5.979536196,-3.864798503,0.23766563
20120315 19:00,2.896358546,-2.225176355,5.595120876,-3.998076136,0.29724649
20120315 20:00,3.313464654,-1.821439406,5.885813034,-3.022106064,0.27375246
20120315 21:00,4.16391817,-0.871370848,6.841087611,-0.957876889,0.26576449
20120315 22:00,3.98378739,0.133963688,6.570443187,0.485614332,0.17066065
20120315 23:00,4.428208412,1.103016742,7.135789317,1.807896365,0.25476928
20120316 0:00,4.666291102,1.622348179,6.595502856,2.358847213,0.31829715
20120316 1:00,5.044991694,1.583162592,7.007325347,2.249437671,0.36998401
20120316 2:00,4.427365705,2.45238623,6.183495582,3.477484692,0.37468282
20120316 3:00,4.079974159,2.898555714,5.571250511,4.020976677,0.30532844
20120316 4:00,3.58232931,3.227840133,4.943999433,4.523480529,0.32572126
20120316 5:00,3.302865548,3.637810138,4.590357876,5.101040571,0.29123202
20120316 6:00,2.63281703,3.775629842,3.67449127,5.320886007,0.1747956
20120316 7:00,1.966091067,3.582856712,2.761625866,5.06484326,0.10732074
20120316 8:00,1.553355947,3.366532113,2.199400817,4.882259763,0.05159289
20120316 9:00,1.628667185,3.00759029,2.572049982,4.828496109,0.04435673
20120316 10:00,1.592488257,2.47550156,2.633574609,4.051850854,0.02650127
20120316 11:00,1.028023142,1.504657697,2.334454877,3.480678573,0.01898318
20120316 12:00,1.151696009,1.489392857,2.326451673,3.354520296,0.01475425
20120316 13:00,1.553355947,1.638988295,2.632074009,3.192697022,0
20120316 14:00,1.90443922,1.582726454,2.711105644,2.766313986,0.01125658
20120316 15:00,2.134803008,1.224656907,3.098760815,2.409664006,0.07734235
20120316 16:00,2.347815677,0.896680903,3.687996676,2.076435816,0.03918805
20120316 17:00,2.288748039,0.62758357,3.89958137,1.761306281,0.0251856
20120316 18:00,1.902962529,0.517676718,3.596460036,1.65324666,0.00411439
20120316 19:00,1.666322804,0.825590359,3.136275832,2.152024319,0.06059992
20120316 20:00,1.379106415,1.073753054,2.529032763,2.656657425,0.1019641
20120316 21:00,1.005503605,0.830387881,2.163886601,2.510803552,0.08908937
20120316 22:00,1.275738048,1.304906355,1.836255456,2.099857605,0.02621934
20120316 23:00,1.723913751,2.364722431,2.295439259,3.239008288,0
20120317 0:00,1.486904854,2.894630469,1.967808114,3.888962953,0.01108331
20120317 1:00,1.053080767,3.352938488,1.359223148,4.475357888,0.04247721
20120317 2:00,1.309240146,3.076553951,1.701158719,4.107427888,0.0496194
20120317 3:00,1.367458186,3.056342157,1.800215263,4.042255102,0.05460013
20120317 4:00,1.341454128,3.354818655,1.762116592,4.463508291,0.08495442
