Index,Arrival_Time,Creation_Time,x,y,z
106435,1425047396494,1789186839000,-0.16879122,-0.6619968,9.3738985
106436,1425047396504,1789197001000,-0.15801731,-0.66139823,9.35235
106437,1425047396514,1789206732000,-0.16639702,-0.6607997,9.39365
106438,1425047396524,1789216766000,-0.15622166,-0.66498953,9.400234
106439,1425047396534,1789226621000,-0.15442601,-0.6476316,9.357738
106440,1425047396544,1789236648000,-0.15203181,-0.65301853,9.357139
106441,1425047396553,1789246521000,-0.15801731,-0.635062,9.354745
106442,1425047396564,1789256686000,-0.16460137,-0.6536171,9.395446
106443,1425047396573,1789266409000,-0.14185645,-0.65541273,9.381081
106444,1425047396583,1789276443000,-0.16519992,-0.64583594,9.3499565
106445,1425047396593,1789286310000,-0.14784196,-0.6560113,9.384672
106446,1425047396603,1789296338000,-0.16160862,-0.6697779,9.355942
106447,1425047396613,1789306200000,-0.17238252,-0.64942724,9.357139
106448,1425047396623,1789316370000,-0.12988544,-0.65242,9.3499565
106449,1425047396633,1789326090000,-0.15203181,-0.6619968,9.395446
106450,1425047396643,1789336222000,-0.14544775,-0.64463884,9.363124
106451,1425047396653,1789346002000,-0.17298107,-0.66379243,9.351153
106452,1425047396663,1789356030000,-0.16160862,-0.65182143,9.361329
106453,1425047396673,1789365886000,-0.15502456,-0.6560113,9.356541
106454,1425047396683,1789376057000,-0.17417817,-0.64703304,9.361329
106455,1425047396693,1789385804000,-0.17836803,-0.66618663,9.36492
106456,1425047396703,1789395809000,-0.14963761,-0.65900403,9.363723
106457,1425047396713,1789405802000,-0.16759412,-0.635062,9.357738
106458,1425047396723,1789415804000,-0.17178397,-0.66139823,9.3104515
106459,1425047396733,1789425565000,-0.16759412,-0.6572084,9.351153
106460,1425047396743,1789435865000,-0.14844051,-0.64703304,9.360131
106461,1425047396752,1789445464000,-0.15263036,-0.66020113,9.357139
106462,1425047396762,1789455501000,-0.17298107,-0.66020113,9.392453
106463,1425047396772,1789465357000,-0.15263036,-0.6500258,9.363124
106464,1425047396782,1789475401000,-0.15861586,-0.6679823,9.354146
106465,1425047396792,1789485249000,-0.15442601,-0.65421563,9.384073
106466,1425047396802,1789495425000,-0.17058687,-0.66139823,9.337985
106467,1425047396812,1789505231000,-0.15682021,-0.66618663,9.3499565
106468,1425047396822,1789515234000,-0.16938977,-0.6667852,9.361927
106469,1425047396832,1789525199000,-0.15442601,-0.66738373,9.391854
106470,1425047396842,1789535278000,-0.16400282,-0.6655881,9.404425
106471,1425047396852,1789544939000,-0.13706805,-0.6500258,9.322423
106472,1425047396862,1789555235000,-0.15682021,-0.6691794,9.381081
106473,1425047396872,1789564826000,-0.15682021,-0.66858083,9.358934
106474,1425047396882,1789574865000,-0.16998832,-0.66139823,9.384672
106475,1425047396892,1789584727000,-0.16938977,-0.66259533,9.357738
106476,1425047396902,1789594761000,-0.1448492,-0.6727707,9.355942
106477,1425047396912,1789604616000,-0.15143326,-0.6715736,9.361927
106478,1425047396922,1789614790000,-0.16280572,-0.6691794,9.3661175
106479,1425047396931,1789624510000,-0.16938977,-0.66379243,9.336189
106480,1425047396941,1789634548000,-0.1604115,-0.65541273,9.3661175
106481,1425047396951,1789644408000,-0.15502456,-0.6500258,9.409811
106482,1425047396961,1789654448000,-0.16759412,-0.6619968,9.366715
106483,1425047396971,1789664301000,-0.15741876,-0.6596026,9.376292
106484,1425047396981,1789674470000,-0.16639702,-0.64823014,9.381081
106485,1425047396991,1789684198000,-0.15502456,-0.6434417,9.3661175
106486,1425047397001,1789694238000,-0.18016368,-0.6428431,9.352949
106487,1425047397011,1789704091000,-0.16400282,-0.66618663,9.378687
106488,1425047397021,1789714128000,-0.16938977,-0.66139823,9.374496
106489,1425047397031,1789723984000,-0.15382746,-0.65660983,9.343372
106490,1425047397041,1789734160000,-0.15442601,-0.6619968,9.367912
106491,1425047397051,1789743882000,-0.16220717,-0.6727707,9.354745
106492,1425047397061,1789753921000,-0.16280572,-0.66738373,9.367314
106493,1425047397071,1789763776000,-0.18854338,-0.6584055,9.370906
106494,1425047397081,1789773820000,-0.17238252,-0.6548142,9.376891
106495,1425047397091,1789783674000,-0.14544775,-0.6721721,9.361329
106496,1425047397101,1789794253000,-0.16101007,-0.6703765,9.3583355
106497,1425047397111,1789803577000,-0.17836803,-0.6631939,9.395446
106498,1425047397121,1789813609000,-0.16759412,-0.66020113,9.346964
106499,1425047397130,1789823458000,-0.16519992,-0.6667852,9.341577
106500,1425047397140,1789833496000,-0.15622166,-0.6404489,9.357139
106501,1425047397150,1789843345000,-0.15562311,-0.6697779,9.370906
106502,1425047397160,1789853534000,-0.18016368,-0.6697779,9.382876
106503,1425047397170,1789863258000,-0.16938977,-0.6607997,9.359533
106504,1425047397180,1789873293000,-0.16879122,-0.66020113,9.3583355
106505,1425047397190,1789883143000,-0.16519992,-0.65062433,9.358934
106506,1425047397200,1789893174000,-0.17238252,-0.66379243,9.379884
106507,1425047397210,1789903036000,-0.16938977,-0.6362591,9.339781
106508,1425047397220,1789913214000,-0.17238252,-0.65660983,9.382876
106509,1425047397230,1789922933000,-0.17597382,-0.6560113,9.352949
106510,1425047397240,1789932969000,-0.16699557,-0.6428431,9.356541
106511,1425047397250,1789942840000,-0.15322891,-0.66259533,9.371504
106512,1425047397260,1789952868000,-0.15143326,-0.65900403,9.377489
106513,1425047397270,1789962725000,-0.14903906,-0.6715736,9.357738
106514,1425047397280,1789972901000,-0.15263036,-0.66379243,9.382876
106515,1425047397290,1789982622000,-0.18255788,-0.6679823,9.367912
106516,1425047397300,1789992647000,-0.15442601,-0.66139823,9.36073
106517,1425047397309,1790002525000,-0.16220717,-0.6428431,9.396045
106518,1425047397320,1790012559000,-0.15562311,-0.65242,9.360131
106519,1425047397329,1790022412000,-0.16101007,-0.6488287,9.345168
106520,1425047397340,1790032587000,-0.16699557,-0.64942724,9.343372
106521,1425047397352,1790043512000,-0.17477672,-0.6572084,9.325416
106522,1425047397359,1790052427000,-0.16519992,-0.6721721,9.379285
106523,1425047397370,1790062228000,-0.17238252,-0.6631939,9.355343
106524,1425047397379,1790072258000,-0.18734628,-0.6607997,9.375694
106525,1425047397389,1790082106000,-0.16639702,-0.66139823,9.347562
106526,1425047397399,1790092276000,-0.16699557,-0.66498953,9.372701
106527,1425047397409,1790101988000,-0.16519992,-0.65660983,9.363723
106528,1425047397419,1790112026000,-0.142455,-0.66618663,9.36492
106529,1425047397429,1790121886000,-0.15263036,-0.66259533,9.354146
106530,1425047397439,1790131918000,-0.15322891,-0.65900403,9.335591
106531,1425047397449,1790141775000,-0.1604115,-0.65541273,9.360131
106532,1425047397459,1790151948000,-0.15622166,-0.6410475,9.371504
106533,1425047397469,1790161669000,-0.16400282,-0.6805518,9.357139
106534,1425047397479,1790171712000,-0.16460137,-0.664391,9.336189
106535,1425047397489,1790181595000,-0.15382746,-0.6631939,9.40203
106536,1425047397499,1790191605000,-0.16460137,-0.6410475,9.339182
106537,1425047397508,1790201458000,-0.15143326,-0.6548142,9.374496
106538,1425047397519,1790211629000,-0.16639702,-0.6548142,9.357139
106539,1425047397528,1790221356000,-0.16101007,-0.65062433,9.3661175
106540,1425047397538,1790231381000,-0.16938977,-0.6667852,9.381081
106541,1425047397548,1790241254000,-0.16579847,-0.6392518,9.365519
106542,1425047397558,1790251294000,-0.16879122,-0.6805518,9.347562
106543,1425047397568,1790261142000,-0.16759412,-0.66498953,9.323022
106544,1425047397578,1790271307000,-0.16101007,-0.66498953,9.369708
106545,1425047397588,1790281032000,-0.15263036,-0.65541273,9.384672
106546,1425047397598,1790291075000,-0.16340427,-0.64463884,9.365519
106547,1425047397608,1790301142000,-0.17058687,-0.66858083,9.354745
106548,1425047397618,1790311148000,-0.15562311,-0.6434417,9.369708
106549,1425047397628,1790320828000,-0.15861586,-0.6721721,9.3499565
106550,1425047397638,1790331003000,-0.17657238,-0.66020113,9.357738
106551,1425047397648,1790340809000,-0.18136078,-0.6823475,9.379285
106552,1425047397658,1790350806000,-0.15981296,-0.65541273,9.379285
106553,1425047397668,1790360785000,-0.1592144,-0.6584055,9.380483
106554,1425047397678,1790370800000,-0.17118542,-0.65062433,9.371504
106555,1425047397687,1790380514000,-0.16160862,-0.6679823,9.3738985
106556,1425047397698,1790390802000,-0.16759412,-0.6691794,9.34038
106557,1425047397707,1790400404000,-0.14724341,-0.65780693,9.351153
106558,1425047397717,1790410439000,-0.18016368,-0.65062433,9.3738985
106559,1425047397727,1790420305000,-0.16160862,-0.6727707,9.363124
106560,1425047397737,1790430333000,-0.15861586,-0.6793547,9.354745
106561,1425047397747,1790440229000,-0.16998832,-0.66259533,9.351752
106562,1425047397757,1790450370000,-0.15023616,-0.6404489,9.368511
106563,1425047397767,1790460228000,-0.17357962,-0.6655881,9.347562
106564,1425047397777,1790470227000,-0.16519992,-0.6410475,9.344569
106565,1425047397787,1790479987000,-0.14963761,-0.6548142,9.381081
106566,1425047397797,1790490181000,-0.16220717,-0.65541273,9.387066
106567,1425047397807,1790499879000,-0.16280572,-0.670975,9.323022
106568,1425047397817,1790510212000,-0.15322891,-0.64703304,9.338584
106569,1425047397827,1790519780000,-0.15143326,-0.65242,9.386468
106570,1425047397837,1790529808000,-0.16400282,-0.6488287,9.339781
106571,1425047397847,1790539664000,-0.18016368,-0.6584055,9.355343
106572,1425047397857,1790549696000,-0.15741876,-0.676362,9.35235
106573,1425047397866,1790559570000,-0.15203181,-0.6572084,9.377489
106574,1425047397877,1790569729000,-0.15861586,-0.66618663,9.356541
106575,1425047397886,1790579462000,-0.17357962,-0.65660983,9.334992
106576,1425047397896,1790589490000,-0.14544775,-0.66738373,9.370307
106577,1425047397906,1790599350000,-0.16340427,-0.65182143,9.348759
106578,1425047397916,1790609382000,-0.16340427,-0.6619968,9.381081
106579,1425047397926,1790619244000,-0.16160862,-0.6781576,9.340978
106580,1425047397936,1790629413000,-0.16759412,-0.6859388,9.393052
106581,1425047397946,1790639136000,-0.16280572,-0.66618663,9.385869
106582,1425047397956,1790649183000,-0.16280572,-0.6745663,9.366715
106583,1425047397966,1790659036000,-0.15741876,-0.65660983,9.376292
106584,1425047397976,1790669072000,-0.17238252,-0.65421563,9.372103
106585,1425047397986,1790678944000,-0.142455,-0.66498953,9.383475
106586,1425047397996,1790689114000,-0.16519992,-0.65660983,9.366715
106587,1425047398006,1790698826000,-0.15442601,-0.6536171,9.355343
106588,1425047398016,1790708861000,-0.15682021,-0.66738373,9.354745
106589,1425047398026,1790718718000,-0.15981296,-0.6619968,9.359533
106590,1425047398036,1790728752000,-0.15382746,-0.6691794,9.355343
106591,1425047398045,1790738614000,-0.16579847,-0.65660983,9.335591
106592,1425047398056,1790748789000,-0.15622166,-0.66259533,9.383475
106593,1425047398068,1790759236000,-0.16400282,-0.6512229,9.313444
106594,1425047398079,1790769235000,-0.16340427,-0.6787562,9.374496
106595,1425047398088,1790779127000,-0.16519992,-0.6667852,9.38168
106596,1425047398100,1790789537000,-0.15981296,-0.6464345,9.348161
106597,1425047398109,1790799006000,-0.16340427,-0.6548142,9.370906
106598,1425047398119,1790809072000,-0.16280572,-0.64463884,9.355942
106599,1425047398128,1790818802000,-0.15861586,-0.64823014,9.356541
106600,1425047398141,1790828745000,-0.16280572,-0.6721721,9.357738
106601,1425047398146,1790838486000,-0.16160862,-0.6631939,9.352949
106602,1425047398155,1790848102000,-0.16519992,-0.6733692,9.398438
106603,1425047398165,1790857855000,-0.1592144,-0.6721721,9.367912
106604,1425047398175,1790867989000,-0.15981296,-0.6703765,9.354745
106605,1425047398185,1790877710000,-0.16699557,-0.65900403,9.356541
106606,1425047398195,1790887742000,-0.16280572,-0.65301853,9.345168
106607,1425047398205,1790897600000,-0.16400282,-0.6500258,9.387066
106608,1425047398215,1790907638000,-0.15083471,-0.62728083,9.3733
106609,1425047398224,1790917497000,-0.15382746,-0.65242,9.36492
106610,1425047398235,1790927666000,-0.16220717,-0.6548142,9.328408
106611,1425047398245,1790937466000,-0.15382746,-0.6781576,9.376292
106612,1425047398255,1790947496000,-0.16519992,-0.6769605,9.332599
106613,1425047398265,1790957346000,-0.16639702,-0.6548142,9.361927
106614,1425047398275,1790967382000,-0.16759412,-0.6727707,9.3661175
106615,1425047398284,1790977238000,-0.1604115,-0.65182143,9.375694
106616,1425047398295,1790987408000,-0.16579847,-0.65780693,9.357139
106617,1425047398304,1790997127000,-0.16340427,-0.6464345,9.353547
106618,1425047398314,1791007171000,-0.16101007,-0.664391,9.391854
106619,1425047398324,1791017030000,-0.15203181,-0.65421563,9.360131
106620,1425047398334,1791027062000,-0.15203181,-0.66020113,9.3343935
106621,1425047398344,1791036972000,-0.15622166,-0.66618663,9.3583355
106622,1425047398354,1791047139000,-0.14425065,-0.6733692,9.341577
106623,1425047398364,1791056857000,-0.16400282,-0.6314707,9.3733
106624,1425047398374,1791066890000,-0.15622166,-0.6811504,9.378687
106625,1425047398384,1791076748000,-0.15741876,-0.6536171,9.363723
106626,1425047398394,1791086783000,-0.15801731,-0.65541273,9.370307
106627,1425047398404,1791096643000,-0.16699557,-0.664391,9.367912
106628,1425047398414,1791106810000,-0.15801731,-0.6500258,9.353547
106629,1425047398424,1791116547000,-0.15682021,-0.66139823,9.350554
106630,1425047398434,1791126576000,-0.17178397,-0.66858083,9.363723
106631,1425047398444,1791136453000,-0.17357962,-0.66020113,9.381081
106632,1425047398454,1791146479000,-0.16460137,-0.65660983,9.371504
106633,1425047398464,1791156331000,-0.17058687,-0.6596026,9.360131
106634,1425047398474,1791166504000,-0.1592144,-0.65541273,9.35235
106635,1425047398484,1791176229000,-0.15442601,-0.6721721,9.353547
106636,1425047398494,1791186265000,-0.17417817,-0.65900403,9.407417
106637,1425047398503,1791196123000,-0.16280572,-0.65780693,9.348759
106638,1425047398514,1791206160000,-0.16879122,-0.65301853,9.346365
106639,1425047398523,1791216019000,-0.15741876,-0.64703304,9.363723
106640,1425047398534,1791226186000,-0.15741876,-0.65900403,9.339182
106641,1425047398543,1791236080000,-0.17657238,-0.66618663,9.372701
106642,1425047398553,1791245964000,-0.17537527,-0.6428431,9.346964
106643,1425047398563,1791255816000,-0.1592144,-0.64463884,9.404425
106644,1425047398573,1791265859000,-0.15682021,-0.6344634,9.375694
106645,1425047398583,1791275713000,-0.15263036,-0.6368576,9.340978
106646,1425047398593,1791285978000,-0.17836803,-0.65421563,9.350554
106647,1425047398603,1791295693000,-0.16579847,-0.6775591,9.387066
106648,1425047398613,1791305698000,-0.16879122,-0.66020113,9.368511
106649,1425047398623,1791315500000,-0.1592144,-0.65421563,9.375694
106650,1425047398633,1791325538000,-0.16460137,-0.6512229,9.371504
106651,1425047398642,1791335406000,-0.16460137,-0.6619968,9.376292
106652,1425047398653,1791345711000,-0.16879122,-0.6512229,9.335591
106653,1425047398662,1791355304000,-0.16759412,-0.65301853,9.380483
106654,1425047398672,1791365338000,-0.16400282,-0.66618663,9.355343
106655,1425047398682,1791375188000,-0.14903906,-0.65541273,9.346964
106656,1425047398692,1791385227000,-0.17537527,-0.65660983,9.337985
106657,1425047398702,1791395158000,-0.17896658,-0.65242,9.3733
106658,1425047398712,1791405256000,-0.13826515,-0.6619968,9.32781
106659,1425047398722,1791414980000,-0.15203181,-0.664391,9.384073
106660,1425047398732,1791425117000,-0.15981296,-0.6727707,9.379285
106661,1425047398742,1791434877000,-0.15502456,-0.6434417,9.3421755
106662,1425047398752,1791444976000,-0.15562311,-0.6500258,9.345766
106663,1425047398762,1791454823000,-0.15861586,-0.65541273,9.354146
106664,1425047398772,1791464995000,-0.17597382,-0.66259533,9.397242
106665,1425047398782,1791474740000,-0.17238252,-0.676362,9.385869
106666,1425047398792,1791484765000,-0.15382746,-0.6703765,9.370307
106667,1425047398801,1791494615000,-0.16280572,-0.641646,9.375095
106668,1425047398812,1791504653000,-0.16639702,-0.6536171,9.363723
106669,1425047398822,1791514696000,-0.15682021,-0.6374562,9.369708
106670,1425047398832,1791524691000,-0.15382746,-0.66379243,9.348759
106671,1425047398841,1791534404000,-0.1604115,-0.6374562,9.308656
106672,1425047398851,1791544441000,-0.130484,-0.6697779,9.365519
106673,1425047398861,1791554296000,-0.16101007,-0.65242,9.361329
106674,1425047398871,1791564339000,-0.17477672,-0.6572084,9.367314
106675,1425047398881,1791574192000,-0.15981296,-0.65182143,9.363124
106676,1425047398891,1791584365000,-0.14903906,-0.66020113,9.346365
106677,1425047398901,1791594084000,-0.18255788,-0.65062433,9.372103
106678,1425047398911,1791604136000,-0.16879122,-0.6476316,9.3583355
106679,1425047398921,1791613983000,-0.16938977,-0.66738373,9.359533
106680,1425047398931,1791624017000,-0.15263036,-0.65301853,9.3421755
106681,1425047398941,1791633882000,-0.16280572,-0.6410475,9.39365
106682,1425047398951,1791644051000,-0.15741876,-0.65301853,9.390059
106683,1425047398961,1791653773000,-0.16400282,-0.64823014,9.360131
106684,1425047398971,1791663816000,-0.16101007,-0.6841431,9.352949
106685,1425047398981,1791673674000,-0.15801731,-0.66738373,9.3661175
106686,1425047398991,1791683710000,-0.13946225,-0.6847417,9.3260145
106687,1425047399000,1791693567000,-0.14724341,-0.64942724,9.370906
106688,1425047399011,1791703731000,-0.16160862,-0.6476316,9.367314
106689,1425047399020,1791713459000,-0.15801731,-0.64942724,9.348161
106690,1425047399030,1791723490000,-0.17717093,-0.6548142,9.354745
106691,1425047399040,1791733347000,-0.16759412,-0.6691794,9.360131
106692,1425047399050,1791743397000,-0.14844051,-0.66259533,9.361329
106693,1425047399060,1791753248000,-0.15981296,-0.6727707,9.369708
